Actual,Predicted
248,240.255
224,200.91
247,234.035
519,353.805
616,514.765
195,202.33
867,789.445
894,740.035
425,535.445
199,283.05
704,763.245
268,331.185
319,463.56
641,574.99
337,300.935
680,819.07
743,744.015
550,450.64
529,609.545
297,237.17
408,381.815
528,345.995
527,524.03
286,390.08
239,249.915
357,405.35
990,802.57
229,225.945
149,227.9
563,516.09
885,880.53
254,233.235
391,348.93
501,413.52
242,289.29
1009,954.575
282,237.01
455,514.13
456,400.6
350,322.6
261,369.555
348,513.68
469,437.325
326,399.985
290,194.98
230,217.63
519,707.605
279,253.11
765,933.975
296,393.07
204,290.47
454,533.71
148,256.465
206,232.59
272,272.68
1020,886.235
746,809.195
474,656.075
461,361.74
416,364.515
522,411.88
985,926.505
266,214.685
518,400.83
436,403.13
392,411.185
296,296.955
500,573.28
525,382.635
317,240.52
230,350.22
374,561.335
427,547.53
385,276.085
476,488.72
232,251.45
361,323.42
560,427.39
513,333.22
269,240.4
1027,1045.46
1630,1617.875
439,351.44
898,870.75
551,496.41
446,510.25
176,252.69
375,342.015
923,863.485
304,260.26
863,962.21
387,340.845
291,320.9
445,452.155
241,313.25
548,635.19
386,262.095
534,462.78
583,492.425
181,229.98
329,283.035
152,234.45
369,378.135
454,464.03
213,289.615
267,361.015
333,341.44
543,622.885
322,303.47
494,382.1
406,476.955
259,379.375
144,244.915
838,718.305
936,812.76
451,645.555
353,292.06
441,509.625
587,526.85
467,494.755
268,283.225
284,422.64
2628,2819.995
219,282.52
457,486.84
290,293.64
356,364.935
255,193.01
326,247.5
504,608.22
249,302.075
586,605.965
348,306.995
302,265.54
298,336.675
238,315.145
208,277.49
310,281.26
440,369.995
444,385.975
551,560.315
314,353.985
973,824.36
622,595.0
342,309.77
519,480.77
264,276.485
260,256.87
631,569.295
452,480.125
471,373.785
469,493.385
525,591.225
383,371.205
224,245.485
295,309.855
328,313.52
286,242.325
465,576.645
362,275.415
299,262.565
398,506.75
164,195.115
86,218.095
311,292.995
359,318.66
172,239.5
531,432.78
231,398.4
404,359.26
561,590.6
208,273.895
430,473.225
182,236.445
561,513.31
308,273.49
210,234.285
341,448.255
308,406.495
474,567.7
569,593.81
302,382.605
430,445.345
403,392.27
413,262.315
270,234.24
539,532.385
685,651.675
346,364.68
237,367.315
369,330.945
385,254.5
205,200.815
317,292.125
443,368.21
236,255.945
520,451.89
386,422.955
300,287.89
298,335.105
514,415.3
349,362.515
534,384.1
739,620.76
260,261.96
661,576.21
236,240.865
388,423.215
510,395.9
605,462.155
277,289.785
330,275.665
534,504.095
190,159.175
452,455.41
288,281.61
251,345.395
507,439.05
257,215.94
475,692.055
218,367.08
469,496.225
662,697.98
181,268.435
429,321.995
456,421.37
757,766.305
473,545.0
316,315.925
466,382.195
394,403.245
452,514.28
467,469.715
327,293.53
327,328.06
519,357.56
301,311.48
341,354.01
302,272.19
282,348.86
379,299.365
227,255.69
655,617.485
532,461.98
343,397.785
321,359.995
525,478.05
171,177.39
349,449.325
528,498.86
1056,1006.885
282,300.775
176,232.985
389,455.125
270,273.09
383,371.42
481,485.775
167,257.105
533,487.705
187,219.385
275,283.005
473,427.18
575,589.375
1063,1127.42
190,341.795
361,367.835
605,617.29
456,386.71
602,532.615
439,448.85
485,359.95
274,300.98
256,306.51
338,324.235
723,815.965
380,413.785
577,499.505
239,262.99
229,204.56
352,473.97
414,285.915
295,332.155
515,532.145
432,366.21
324,392.17
324,298.08
439,426.765
554,412.9
520,592.865
568,483.655
566,508.13
323,443.065
544,606.84
488,605.52
454,375.885
425,347.04
194,199.4
496,510.755
486,362.375
374,388.69
628,436.175
631,672.445
407,282.615
356,347.035
484,389.7
445,470.74
617,679.27
274,316.4
645,531.37
380,340.94
512,443.255
314,407.855
194,190.105
639,553.035
336,396.575
512,502.815
137,234.65
726,688.2
328,335.055
258,257.275
241,289.775
711,738.48
481,577.51
310,326.325
635,569.295
485,445.84
329,320.14
501,391.075
160,232.86
755,661.525
303,437.825
469,593.745
393,248.36
1068,1012.93
353,322.695
237,236.04
296,328.925
790,646.08
344,358.665
2555,2522.24
252,248.61
470,469.6
452,360.045
526,522.72
472,411.405
258,298.04
657,639.815
294,330.245
394,502.555
303,381.795
344,384.495
644,559.81
965,976.985
363,238.58
524,405.355
319,336.695
368,428.415
381,359.415
842,652.52
238,196.35
637,651.34
495,411.875
288,272.26
370,423.96
536,412.91
180,213.275
617,616.255
333,344.62
411,316.705
431,452.305
282,302.035
773,737.19
462,434.63
633,445.86
428,490.62
365,303.36
732,806.505
225,240.345
220,229.085
432,344.79
290,437.3
368,376.19
448,330.715
494,482.84
213,303.61
918,834.255
273,269.29
638,610.125
399,449.695
426,349.445
328,280.945
396,289.27
1460,1590.64
328,291.355
471,524.72
547,631.525
260,307.445
247,298.275
378,488.54
247,273.95
305,473.49
393,323.855
412,262.635
420,535.41
194,182.35
360,408.26
359,392.025
458,386.695
219,284.3
380,471.015
791,731.66
283,375.69
313,533.2
870,718.03
679,649.665
277,241.85
432,371.585
423,367.955
604,476.115
343,422.115
275,322.54
221,270.825
338,351.005
380,387.775
642,515.005
315,246.215
228,231.625
895,912.065
340,354.275
444,366.4
249,411.155
986,925.78
382,381.555
395,357.775
396,429.84
613,550.79
412,375.325
361,461.52
369,394.355
528,394.05
291,350.72
180,168.84
378,348.115
258,256.005
311,227.14
312,220.06
280,348.375
197,214.215
435,469.38
625,460.97
2681,2684.93
384,381.32
240,264.655
303,368.02
379,380.525
648,490.845
542,442.515
341,285.74
493,365.18
937,848.515
937,864.07
610,440.69
145,218.88
499,548.88
182,251.48
272,320.965
578,563.925
499,518.3
539,546.555
464,446.93
807,781.62
475,482.37
576,528.06
441,448.415
215,188.425
323,456.9
201,296.335
509,530.535
260,242.91
209,250.255
352,337.39
488,392.425
266,238.665
1065,1073.955
288,323.795
360,416.395
500,439.705
494,594.775
123,226.865
458,399.12
497,479.435
317,237.075
241,242.87
361,298.29
295,294.945
384,540.535
314,319.005
433,369.73
1068,858.625
204,239.265
388,429.245
358,457.06
321,356.06
262,357.85
587,521.465
438,458.965
578,459.895
362,360.885
205,280.685
354,218.44
276,246.87
420,539.94
309,265.29
825,846.205
424,437.015
358,307.04
262,360.385
391,411.425
577,416.535
690,551.195
368,258.37
484,524.605
223,279.27
465,450.24
568,450.64
576,440.545
271,326.18
676,703.83
665,730.02
436,346.745
472,520.845
353,312.565
365,341.75
972,849.185
200,270.62
544,464.9
609,601.325
280,359.665
253,249.39
601,625.27
223,242.405
589,570.675
551,603.38
558,416.86
387,425.425
116,240.09
670,564.46
201,294.355
213,236.375
428,361.7
334,357.635
273,273.19
392,365.54
92,205.97
805,751.29
323,410.4
275,267.695
231,257.075
524,354.955
339,349.79
614,614.855
289,333.68
307,363.165
1784,1635.54
373,380.225
305,257.92
482,447.205
383,493.505
1058,984.475
452,437.32
365,357.935
567,563.495
232,425.125
857,716.725
567,551.1
1632,1508.62
371,419.215
476,399.205
578,593.75
877,815.93
376,479.0
387,500.76
413,317.64
877,897.345
331,250.385
544,597.125
888,875.475
150,228.695
404,365.81
318,458.72
312,341.045
348,380.92
547,424.275
374,320.8
737,781.51
4752,4818.875
275,294.325
248,284.77
484,508.3
501,366.83
304,322.135
223,275.98
474,365.185
287,358.075
389,453.15
385,316.985
303,304.005
263,299.045
665,570.995
284,361.585
311,352.295
287,329.675
478,498.935
402,372.45
785,649.53
217,248.15
538,578.42
551,618.795
454,437.925
316,324.84
341,386.9
664,446.24
305,380.955
293,320.41
731,805.74
217,213.6
329,315.955
661,785.58
837,855.44
299,326.19
471,352.125
605,731.685
435,421.515
687,555.025
218,195.37
406,540.23
276,357.235
828,788.55
581,520.445
206,260.65
156,209.13
460,443.23
274,247.415
417,487.985
229,240.035
252,362.445
207,237.23
354,410.975
582,463.19
214,339.825
649,581.215
498,522.075
603,444.675
377,429.83
458,402.02
562,513.025
468,473.815
256,317.79
701,752.405
323,342.1
479,439.58
582,589.845
676,670.895
815,813.93
294,266.705
312,405.19
436,380.465
101,224.785
577,436.465
876,653.37
377,458.805
353,372.155
440,378.51
266,380.12
327,225.23
670,512.06
282,309.35
255,215.885
456,559.445
245,290.13
454,537.19
453,431.14
342,328.29
823,813.565
306,223.765
554,360.685
399,334.865
180,291.75
556,462.035
255,282.505
753,854.28
197,266.785
366,410.885
214,200.76
317,262.305
201,216.275
555,557.77
454,502.44
382,263.375
214,282.01
309,297.495
842,843.615
369,424.175
621,568.635
369,355.24
464,614.13
404,257.835
523,444.005
143,188.31
178,250.145
327,228.27
464,357.98
616,640.45
724,825.805
286,300.215
140,141.815
653,641.605
633,521.185
906,890.595
318,410.605
718,751.07
611,533.17
401,385.17
494,563.235
562,527.15
135,184.315
1035,1055.725
430,283.805
713,888.945
228,305.765
488,433.29
155,193.49
545,583.35
425,411.935
286,274.37
630,376.06
414,330.82
188,208.01
255,292.67
670,722.85
351,217.25
220,278.88
320,427.66
507,391.54
398,425.75
129,227.045
634,476.2
333,483.63
448,353.83
696,532.3
334,482.815
203,329.935
575,540.71
230,288.47
155,243.765
986,851.355
366,322.525
475,406.185
317,330.505
254,354.49
376,363.48
727,625.075
610,671.6
513,549.73
370,358.155
322,339.0
491,362.12
385,347.17
225,268.53
419,350.96
138,305.025
259,297.115
234,190.395
533,444.39
530,517.955
794,852.255
750,633.995
267,285.705
180,243.795
326,458.455
260,491.145
470,385.075
484,417.265
291,452.605
285,430.72
1428,1658.515
459,396.165
211,250.15
580,539.48
441,585.145
323,411.385
484,455.845
342,423.87
3225,3366.38
248,291.44
607,562.765
476,385.4
537,518.805
544,532.07
280,307.2
5418,6131.055
463,472.385
657,566.33
326,342.55
624,578.14
457,420.095
259,391.395
274,253.555
260,201.825
536,598.015
248,369.065
160,211.655
195,259.085
294,213.895
670,743.195
480,365.97
618,462.76
270,295.33
248,205.685
225,303.4
751,625.925
786,805.075
176,152.725
327,374.97
217,243.16
1034,783.89
529,417.43
246,372.775
820,771.555
526,659.195
296,225.79
930,970.325
438,572.445
310,282.305
615,567.46
280,223.48
161,240.775
235,298.625
177,245.995
636,623.97
285,395.9
586,530.33
527,542.43
420,348.49
509,512.28
202,273.92
335,353.895
589,466.1
516,468.755
458,369.175
440,323.885
521,641.705
352,281.555
429,403.465
349,384.625
720,719.155
330,370.1
323,312.25
439,535.435
691,596.48
394,431.31
617,500.625
621,584.875
257,327.565
641,713.065
728,885.465
376,287.895
715,674.085
588,580.195
466,388.855
182,343.62
109,139.11
385,406.34
630,512.505
586,477.4
988,851.13
205,196.54
276,378.46
235,240.79
544,483.115
218,227.275
591,518.155
249,256.935
249,218.575
257,249.395
216,224.1
662,591.46
376,433.685
458,528.045
595,554.065
199,189.64
464,394.38
738,627.375
433,378.78
483,432.055
189,281.265
447,414.83
608,508.405
798,696.465
929,972.815
525,348.235
403,371.445
321,378.695
498,404.345
1240,1122.01
509,542.685
275,252.12
426,475.035
374,416.71
519,425.555
623,612.755
265,257.8
772,803.77
167,204.315
420,417.06
415,485.54
282,233.455
766,583.39
365,301.1
412,300.675
224,297.435
1069,944.595
1012,1034.48
235,310.57
459,458.91
5761,5523.66
229,243.925
726,623.975
495,422.75
372,395.665
260,331.485
451,465.605
528,583.52
476,450.84
374,224.82
290,304.735
697,770.975
684,638.945
861,862.055
231,288.155
367,430.9
499,348.72
258,310.97
200,306.295
777,768.07
155,225.56
251,443.59
640,661.435
286,331.455
321,407.885
458,508.5
300,263.93
177,257.38
178,151.715
277,257.785
276,327.755
365,323.575
389,331.06
439,332.66
249,233.67
440,336.97
438,488.135
447,352.715
463,418.825
384,451.015
816,596.595
826,696.94
295,263.44
467,477.55
3416,3372.295
225,256.185
434,371.445
292,274.18
879,826.925
283,277.735
494,443.34
578,689.27
419,392.15
477,491.91
364,304.98
403,306.8
214,291.1
1020,866.335
216,295.71
380,376.4
254,321.33
224,343.125
228,321.99
425,426.24
418,441.215
232,217.025
202,271.87
495,427.66
229,349.215
763,729.09
718,714.22
404,371.875
269,256.68
413,561.46
518,484.145
379,429.6
477,416.62
248,205.84
445,438.085
290,260.405
366,343.445
352,282.295
515,540.18
212,285.86
534,395.555
256,356.01
227,299.34
336,296.51
733,532.195
359,392.815
485,526.91
575,440.85
247,284.775
398,481.29
369,368.625
483,404.115
327,440.37
240,269.04
301,274.335
357,226.66
162,175.215
268,222.935
204,244.15
241,270.625
486,475.545
327,317.785
516,547.18
240,296.34
350,244.5
312,446.265
398,424.79
539,541.96
422,372.12
902,779.02
402,298.37
418,353.715
820,748.515
148,226.985
454,497.79
585,551.62
309,353.165
191,225.48
287,404.345
406,313.51
371,390.74
599,470.455
515,505.835
295,250.845
5024,5729.17
243,385.505
117,142.07
441,404.05
296,234.96
425,603.815
232,201.34
440,522.86
948,890.01
704,796.14
189,242.815
473,417.55
250,310.275
488,435.855
355,339.785
440,349.435
455,438.19
261,307.18
140,244.475
444,387.46
504,385.365
382,443.045
769,645.175
454,421.72
363,376.695
187,316.405
294,228.12
418,434.425
438,393.935
643,662.49
603,646.755
303,273.705
328,320.815
1022,950.365
480,472.205
259,324.015
240,416.99
260,257.475
393,374.91
815,583.565
426,392.405
362,400.705
605,467.025
444,480.64
333,250.67
470,431.295
633,549.065
215,285.5
833,824.245
426,495.605
591,563.34
530,512.745
601,530.3
333,341.425
469,497.605
168,232.525
198,193.25
209,227.56
415,396.955
547,528.82
527,436.71
616,501.03
730,609.605
327,438.965
297,260.8
255,236.005
584,440.3
587,456.77
272,285.82
378,331.52
660,718.265
382,487.935
334,316.4
1734,1571.83
280,255.19
817,831.785
469,390.955
380,247.53
437,392.145
283,273.33
359,338.475
287,236.645
387,319.89
239,218.72
243,226.35
363,373.75
234,236.955
252,248.275
224,239.025
562,452.76
183,303.26
202,278.12
282,286.51
500,449.89
170,249.41
1030,999.715
341,319.055
503,437.435
385,520.28
437,353.85
345,422.04
524,385.055
314,224.25
319,302.51
989,826.38
607,574.04
408,547.59
251,276.15
385,443.62
194,215.02
996,1181.535
378,377.435
402,404.965
3087,3160.475
322,259.945
333,308.93
538,452.165
269,380.255
684,527.955
241,343.635
632,473.145
430,391.675
363,393.045
808,889.505
315,235.145
620,551.745
315,295.0
360,294.01
420,441.08
460,406.89
343,339.835
276,254.34
241,260.355
452,345.665
1035,1160.995
505,500.34
478,407.125
176,282.01
243,301.43
132,246.34
507,391.985
554,491.38
587,571.975
340,487.55
575,557.69
378,438.27
304,370.045
341,359.25
259,273.68
216,222.635
510,513.27
349,334.545
293,276.83
209,196.84
187,268.63
819,651.06
206,284.615
450,424.005
609,628.275
386,313.965
572,592.955
174,235.755
288,284.02
367,359.5
208,228.09
984,1009.375
391,446.84
156,232.825
501,521.22
233,301.565
719,725.615
226,240.375
540,340.905
244,298.61
399,454.62
317,364.975
280,213.285
568,583.34
502,444.67
387,455.39
588,692.795
624,710.1
137,263.86
234,249.47
369,416.93
337,226.08
586,611.56
583,571.63
360,278.94
4030,3894.395
728,839.865
336,314.555
552,586.885
670,487.085
445,410.875
291,250.48
368,419.02
738,656.79
284,318.1
969,876.74
179,160.745
619,546.955
304,383.075
513,533.925
316,246.685
515,550.87
344,389.115
367,282.925
310,292.415
545,641.065
203,283.72
479,373.06
497,369.8
163,243.285
215,212.925
309,234.175
393,477.695
337,388.395
201,249.23
523,486.885
504,426.93
308,275.74
357,387.9
495,412.735
311,208.96
139,212.785
472,363.94
501,528.705
966,935.12
996,861.89
927,913.12
436,371.54
552,593.04
463,347.66
711,603.33
284,248.715
443,348.69
188,206.915
2478,2466.83
587,608.975
353,496.265
344,373.61
357,292.02
1695,1532.67
256,310.13
621,546.86
949,777.335
251,341.765
608,783.75
395,292.0
267,315.405
314,229.375
384,435.225
202,272.695
337,374.495
734,601.45
395,355.24
493,526.865
409,370.835
295,362.045
482,523.875
208,315.91
335,355.07
203,175.91
466,429.435
3336,3303.915
496,488.205
277,219.39
710,692.495
777,876.745
250,210.45
564,432.51
217,250.27
473,348.64
255,287.73
423,447.39
383,359.3
1864,1938.14
283,453.52
577,579.09
561,551.335
586,541.705
380,425.715
1041,992.225
492,558.01
433,455.985
272,233.565
419,411.135
556,552.935
160,219.655
521,616.43
475,446.98
563,445.715
140,236.7
302,328.56
301,349.545
619,654.95
710,720.77
285,327.92
471,556.45
609,551.19
215,272.63
287,283.835
519,540.59
865,761.49
867,836.125
207,191.27
693,731.415
319,313.57
266,240.985
290,298.76
942,935.02
265,367.245
474,350.98
378,274.3
142,234.43
531,372.42
354,329.45
588,541.585
620,488.97
449,423.415
405,432.355
622,465.83
376,426.135
268,247.7
357,228.91
314,321.68
594,566.24
426,328.08
395,460.9
378,326.16
189,226.475
393,403.135
227,293.24
378,386.565
3630,3686.25
274,360.865
360,311.935
685,747.355
818,859.64
918,695.29
614,466.155
233,349.3
175,207.325
684,699.215
959,756.99
195,277.96
726,629.9
257,248.27
229,248.685
406,427.13
382,321.62
272,343.385
664,732.045
246,318.985
508,418.31
321,267.515
247,250.91
390,438.17
339,282.585
243,201.695
246,252.0
132,242.805
474,535.345
586,519.0
432,440.66
331,410.35
268,229.695
231,260.075
847,657.01
876,763.51
579,577.255
495,518.885
241,326.305
441,435.9
123,270.435
865,727.045
781,799.105
590,595.955
270,341.615
567,586.855
990,931.29
337,360.95
640,541.955
854,905.4
282,300.41
437,381.145
348,334.15
1012,895.14
248,313.635
504,371.995
314,444.705
177,314.71
342,505.135
307,309.67
347,293.995
571,457.33
355,455.705
445,471.955
607,480.355
361,318.9
307,308.8
533,602.88
213,224.05
244,347.715
148,219.63
431,454.265
602,515.745
186,234.96
243,340.74
289,248.14
526,457.2
388,425.065
443,491.91
271,236.695
406,349.62
302,251.525
140,240.05
662,478.31
331,260.98
429,363.065
437,283.5
403,496.74
1830,1977.61
506,497.82
556,521.535
585,679.18
184,241.76
399,310.1
470,498.045
669,610.325
234,245.48
534,587.14
233,277.53
742,698.855
226,304.57
756,759.83
209,254.725
345,473.8
603,605.765
233,292.01
278,256.355
329,306.55
725,663.625
282,375.61
747,758.365
491,398.855
348,284.125
347,259.38
519,378.02
314,333.775
613,562.64
450,490.875
321,335.65
483,410.66
351,412.285
526,502.755
761,665.225
92,216.32
166,231.795
602,562.835
279,268.165
230,186.185
534,650.915
299,282.175
499,581.465
374,448.26
290,263.71
665,520.51
342,438.14
610,784.8
292,275.615
429,348.395
553,518.18
326,229.945
426,396.41
191,216.095
262,308.595
208,257.825
457,410.02
303,325.415
266,256.395
145,203.995
266,297.655
360,341.725
528,432.5
316,289.995
660,575.24
500,423.215
479,371.505
316,249.185
374,427.25
388,417.86
191,241.115
464,393.03
228,266.81
405,304.395
178,209.635
193,214.93
401,434.37
859,897.79
476,664.37
511,492.305
185,266.9
873,868.655
203,248.44
331,426.915
441,396.73
431,424.75
236,209.5
505,471.47
289,239.535
482,425.71
393,518.455
717,574.51
206,377.12
354,450.795
413,468.34
250,361.72
204,176.02
417,394.23
558,491.065
280,362.695
391,293.075
474,409.915
945,922.99
557,612.29
307,467.79
168,207.235
333,495.445
442,268.485
279,270.235
530,415.83
245,199.265
355,430.365
428,375.74
468,473.21
281,263.945
567,603.825
422,381.78
3368,3496.62
314,308.655
534,483.725
353,341.27
962,912.22
367,288.25
